tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0ABP1CKG6_Somion	A0ABP1CKG6	3059160	Somion occarium	basidiomycota	outgroup	PIF1	79	312	602	234
A0ABP1CNA1_Somion	A0ABP1CNA1	3059160	Somion occarium	basidiomycota	outgroup	PIF1	79	312	598	234
A0ABP1CNE3_Somion	A0ABP1CNE3	3059160	Somion occarium	basidiomycota	outgroup	PIF1	10	243	533	234
A0ABQ0KXJ8_Mycena	A0ABQ0KXJ8	658473	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	basidiomycota	outgroup	PIF1	102	314	579	213
A0ACB7IKH0_Pleurotus	A0ACB7IKH0	5321	Pleurotus cornucopiae (Cornucopia mushroom)	basidiomycota	outgroup	PIF1	58	270	582	213
A0ACC1P622_Trametes	A0ACC1P622	158606	Trametes sanguinea	basidiomycota	outgroup	PIF1	161	336	586	176
V2XWW7_Moniliophthora	V2XWW7	1381753	Moniliophthora roreri (strain MCA 2997) (Cocoa frosty pod rot fungus) (Crinipellis roreri)	basidiomycota	outgroup	PIF1	146	357	650	212
I1BKX4_Rhizopus	I1BKX4	246409	Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	mucoromycota	outgroup	PIF1	174	377	618	204
Q9H611_Homo	Q9H611	9606	Homo sapiens (Human)	human	outgroup	PIF1	206	405	641	200
A0A015N2M8_Rhizophagus	A0A015N2M8	1432141	Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices)	mucoromycota	outgroup	PIF1	217	419	656	203
A0A0B7N3L9_Parasitella	A0A0B7N3L9	35722	Parasitella parasitica	mucoromycota	outgroup	PARPA_03734.1	293	496	741	204
A0A0B7NVF9_Parasitella	A0A0B7NVF9	35722	Parasitella parasitica	mucoromycota	outgroup	PARPA_13826.1	217	423	635	207
A0A0C9MZV3_Mucor	A0A0C9MZV3	91626	Mucor ambiguus	mucoromycota	outgroup	PIF1	302	507	755	206
A0A0L0HTH8_Spizellomyces	A0A0L0HTH8	645134	Spizellomyces punctatus (strain DAOM BR117)	chytridiomycota	outgroup	PIF1	226	428	642	203
A0A168NJR9_Absidia	A0A168NJR9	4829	Absidia glauca (Pin mould)	mucoromycota	outgroup	ABSGL_06389.1	227	427	666	201
A0A1C7NKC8_Choanephora	A0A1C7NKC8	101091	Choanephora cucurbitarum	mucoromycota	outgroup	pfh1_1	291	493	732	203
A0A1C7NS85_Choanephora	A0A1C7NS85	101091	Choanephora cucurbitarum	mucoromycota	outgroup	pfh1_0	107	311	520	205
A0A2Z6Q637_Rhizophagus	A0A2Z6Q637	94130	Rhizophagus clarus	mucoromycota	outgroup	PIF1	209	411	648	203
A0A507E7A0_Powellomyces	A0A507E7A0	109895	Powellomyces hirtus	chytridiomycota	outgroup	PIF1	250	452	674	203
A0A507FMG7_Chytriomyces	A0A507FMG7	246404	Chytriomyces confervae	chytridiomycota	outgroup	PIF1	247	449	672	203
A0A8H4A8B1_Gigaspora	A0A8H4A8B1	4874	Gigaspora margarita	mucoromycota	outgroup	PIF1	184	397	643	214
A0A8H7Q426_Umbelopsis	A0A8H7Q426	44442	Umbelopsis vinacea	mucoromycota	outgroup	PIF1	271	475	717	205
A0A8H7QRS8_Mucor	A0A8H7QRS8	97098	Mucor plumbeus	mucoromycota	outgroup	PIF1	294	496	741	203
A0A8H7RPV3_Mucor	A0A8H7RPV3	97098	Mucor plumbeus	mucoromycota	outgroup	PIF1	214	420	629	207
A0A8H7S720_Circinella	A0A8H7S720	1195481	Circinella minor	mucoromycota	outgroup	PIF1	338	541	783	204
A0A8H7V8V8_Mucor	A0A8H7V8V8	64648	Mucor saturninus	mucoromycota	outgroup	PIF1	1547	1749	1989	203
A0A9N8Z8P5_Diversispora	A0A9N8Z8P5	1213867	Diversispora eburnea	mucoromycota	outgroup	PIF1	188	393	728	206
A0A9N8ZA40_Funneliformis	A0A9N8ZA40	27381	Funneliformis mosseae (Endomycorrhizal fungus) (Glomus mosseae)	mucoromycota	outgroup	PIF1	221	424	656	204
A0A9N8ZJ08_Ambispora	A0A9N8ZJ08	144530	Ambispora gerdemannii	mucoromycota	outgroup	PIF1	300	503	739	204
A0A9N9HM59_Dentiscutata	A0A9N9HM59	1348616	Dentiscutata erythropus	mucoromycota	outgroup	PIF1	125	339	585	215
A0A9P3HAH0_Entomortierella	A0A9P3HAH0	205924	Entomortierella parvispora	mucoromycota	outgroup	PIF1	155	324	1094	170
A0A9P3HF53_Entomortierella	A0A9P3HF53	205924	Entomortierella parvispora	mucoromycota	outgroup	PIF1	420	632	930	213
A0A9P3HK37_Entomortierella	A0A9P3HK37	205924	Entomortierella parvispora	mucoromycota	outgroup	PIF1	597	818	1080	222
A0A9P3HK44_Entomortierella	A0A9P3HK44	205924	Entomortierella parvispora	mucoromycota	outgroup	PIF1	476	695	957	220
A0A9P3HKJ7_Entomortierella	A0A9P3HKJ7	205924	Entomortierella parvispora	mucoromycota	outgroup	PIF1	622	843	1110	222
A0A9P6YYP4_Rhizopus	A0A9P6YYP4	936053	Rhizopus delemar	mucoromycota	outgroup	PIF1	283	486	727	204
A0A9P7BV71_Rhizopus	A0A9P7BV71	64495	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	mucoromycota	outgroup	PIF1	284	487	728	204
A0A9W4WTA5_Funneliformis	A0A9W4WTA5	1117311	Funneliformis geosporum	mucoromycota	outgroup	PIF1	230	433	665	204
A0AAD7XWI0_Lichtheimia	A0AAD7XWI0	688661	Lichtheimia ornata	mucoromycota	outgroup	PIF1	285	489	730	205
A0AAN7D3L5_Mucor	A0AAN7D3L5	708070	Mucor velutinosus	mucoromycota	outgroup	PIF1	307	508	756	202
A0AAN7D484_Mucor	A0AAN7D484	708070	Mucor velutinosus	mucoromycota	outgroup	PIF1	238	442	667	205
A0ABQ8ESF1_Batrachochytrium	A0ABQ8ESF1	1357716	Batrachochytrium salamandrivorans	chytridiomycota	outgroup	PIF1	352	549	778	198
A0A015KD19_Rhizophagus	A0A015KD19	1432141	Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices)	mucoromycota	outgroup	PIF1	57	262	492	206
A0A1M2VH00_Trametes	A0A1M2VH00	154538	Trametes pubescens (White-rot fungus)	basidiomycota	outgroup	PIF1	66	274	576	209
A0A1Q3E2E1_Lentinula	A0A1Q3E2E1	5353	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	basidiomycota	outgroup	PIF1	113	319	597	207
A0A261Y8L7_Bifiguratus	A0A261Y8L7	1938954	Bifiguratus adelaidae	mucoromycota	outgroup	BZG36_00001	585	787	1204	203
A0A8H5FHN3_Ephemerocybe	A0A8H5FHN3	980116	Ephemerocybe angulata	basidiomycota	outgroup	PIF1	175	383	648	209
A0A8H7Q1B8_Umbelopsis	A0A8H7Q1B8	91625	Mortierella isabellina (Filamentous fungus) (Umbelopsis isabellina)	mucoromycota	outgroup	INT43_006559	91	294	545	204
A0A9N9IT00_Cetraspora	A0A9N9IT00	1433469	Cetraspora pellucida	mucoromycota	outgroup	CPELLU_LOCUS14573	127	341	583	215
A0A9P3UKB6_Lyophyllum	A0A9P3UKB6	47721	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	basidiomycota	outgroup	PIF1	155	359	677	205
A0ACB7J0F3_Pleurotus	A0ACB7J0F3	5321	Pleurotus cornucopiae (Cornucopia mushroom)	basidiomycota	outgroup	PIF1	1302	1507	1770	206
A0ACC1QDJ0_Trametes	A0ACC1QDJ0	158606	Trametes sanguinea	basidiomycota	outgroup	PIF1	153	402	714	250
A0ACC1T3Q8_Phlebia	A0ACC1T3Q8	194682	Phlebia brevispora	basidiomycota	outgroup	PIF1	774	979	1246	206
A0ACC1T620_Phlebia	A0ACC1T620	194682	Phlebia brevispora	basidiomycota	outgroup	PIF1	63	271	762	209
A8PUE9_Malassezia	A8PUE9	425265	Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) (Dandruff-associated fungus)	basidiomycota	outgroup	PIF1	83	289	546	207
J4H1T8_Fibroporia	J4H1T8	599839	Fibroporia radiculosa	basidiomycota	outgroup	PIF1	114	358	634	245
A0A0C3AWH9_Serendipita	A0A0C3AWH9	933852	Serendipita vermifera MAFF 305830	basidiomycota	outgroup	M408DRAFT_69085	59	263	566	205
A0A0D7ANQ6_Fistulina	A0A0D7ANQ6	1128425	Fistulina hepatica ATCC 64428	basidiomycota	outgroup	FISHEDRAFT_7136	2	215	468	214
A0A0H2RNB9_Schizopora	A0A0H2RNB9	27342	Schizopora paradoxa	basidiomycota	outgroup	SCHPADRAFT_808206	1	206	424	206
A0A0H2S6Y4_Schizopora	A0A0H2S6Y4	27342	Schizopora paradoxa	basidiomycota	outgroup	SCHPADRAFT_808166	10	215	515	206
A0A2A9NU72_Amanita	A0A2A9NU72	703135	Amanita thiersii Skay4041	basidiomycota	outgroup	AMATHDRAFT_114475	9	214	459	206
A0A4S8MSI0_Dendrothele	A0A4S8MSI0	1314807	Dendrothele bispora (strain CBS 962.96)	basidiomycota	outgroup	K435DRAFT_626600	56	269	546	214
A0A9N9DSD6_Ambispora	A0A9N9DSD6	144679	Ambispora leptoticha	mucoromycota	outgroup	ALEPTO_LOCUS9997	151	353	590	203
A0ACA9NG08_Acaulospora	A0ACA9NG08	27376	Acaulospora colombiana	mucoromycota	outgroup	ACOLOM_LOCUS8377	187	391	751	205
