tip_label	accession	taxid	organism	group	role	gene	core_from	core_to	full_len	core_len
A0A8J5HCX7_Zingiber	A0A8J5HCX7	94328	Zingiber officinale (Ginger) (Amomum zingiber)	euk		ZIOFF_015382	865	986	1216	122
A0A8S0XXR2_Cyclocybe	A0A8S0XXR2	1973307	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	euk		AAE3_LOCUS10218	705	827	1047	123
A0A8S9YMN4_Paragonimus	A0A8S9YMN4	59628	Paragonimus skrjabini miyazakii	euk		EG68_06167	842	962	1206	121
A0A8X7SXG1_Tilletia	A0A8X7SXG1	13291	Tilletia controversa (dwarf bunt fungus)	euk		A4X06_0g3417	837	960	1217	124
A0A9P9IY89_Dendryphion	A0A9P9IY89	256645	Dendryphion nanum	euk		B0J11DRAFT_574183	1239	1358	1715	120
A0A9W7B086_Triparma	A0A9W7B086	1606541	Triparma strigata	euk		TrST_g5352	853	978	1280	126
A0A9W8N3P3_Xylaria	A0A9W8N3P3	114810	Xylaria arbuscula	euk		NPX13_g10992	623	736	788	114
A0AA38ZEG8_Vitis	A0AA38ZEG8	103349	Vitis rotundifolia (Muscadine grape)	euk		PVL29_016132	875	996	1236	122
A0ABD2W8Y5_Trichogramma	A0ABD2W8Y5	54128	Trichogramma kaykai	euk		TKK_015596	904	1026	1243	123
A0ABN7NF61_Timema	A0ABN7NF61	61482	Timema podura (Walking stick)	euk		TPAB3V08_LOCUS951	475	587	1157	113
B3RTQ9_Trichoplax	B3RTQ9	10228	Trichoplax adhaerens (Trichoplax reptans)	euk		TRIADDRAFT_56013	620	702	1020	83
L9KNT5_Tupaia	L9KNT5	246437	Tupaia chinensis (Chinese tree shrew) (Tupaia belangeri chinensis)	euk		TREES_T100018703	879	1003	1266	125
Q4N265_Theileria	Q4N265	5875	Theileria parva (East coast fever infection agent)	euk		TP04_0501	679	800	1044	122
Q8SRI7_Encephalitozoon	Q8SRI7	284813	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	euk		ECU07_1130	631	734	766	104
R8BF09_Phaeoacremonium	R8BF09	1286976	Phaeoacremonium minimum (strain UCR-PA7) (Esca disease fungus) (Togninia minima)	euk		UCRPA7_6577	406	520	890	115
R9ALK2_Wallemia	R9ALK2	1299270	Wallemia ichthyophaga (strain EXF-994 / CBS 113033)	euk		J056_003517	821	941	1160	121
U1HTB6_Endocarpon	U1HTB6	1263415	Endocarpon pusillum (strain Z07020 / HMAS-L-300199) (Lichen-forming fungus)	euk		EPUS_07708	1266	1386	1698	121
V5FNS9_Paecilomyces	V5FNS9	1356009	Paecilomyces variotii (strain NBRC 109023 / No. 5) (Byssochlamys spectabilis)	euk		PVAR5_2215	1131	1252	1567	122
A0ACD0P8K2_Violaceomyces	A0ACD0P8K2	1673888	Violaceomyces palustris	euk		IE53DRAFT_70336	957	1077	1362	121
A0A1E3QZC2_Babjeviella	A0A1E3QZC2	984486	Babjeviella inositovora NRRL Y-12698	euk		BABINDRAFT_19243	439	559	768	121
A0A0L0G6T1_Sphaeroforma	A0A0L0G6T1	667725	Sphaeroforma arctica JP610	euk		SARC_03071	480	596	725	117
A0A175W148_Madurella	A0A175W148	100816	Madurella mycetomatis	euk		MMYC01_206093	1308	1420	1830	113
A0A1E3PG93_Nadsonia	A0A1E3PG93	857566	Nadsonia fulvescens var. elongata DSM 6958	euk		NADFUDRAFT_27084	505	623	770	119
A0A261Y0B2_Bifiguratus	A0A261Y0B2	1938954	Bifiguratus adelaidae	euk		BZG36_04653	1129	1248	1442	120
A0A316UNJ2_Jaminaea	A0A316UNJ2	1569628	Jaminaea rosea	euk		BDZ90DRAFT_261715	844	969	1213	126
A0A4Q4STP6_Monosporascus	A0A4Q4STP6	155417	Monosporascus ibericus	euk		DL764_010721	1291	1407	1776	117
A0A7C8I9U5_Massariosphaeria	A0A7C8I9U5	100035	Massariosphaeria phaeospora	euk		BDV95DRAFT_668366	1241	1358	1757	118
A0A9P8C9H4_Amylocarpus	A0A9P8C9H4	45428	Amylocarpus encephaloides	euk		BJ875DRAFT_450091	794	914	1258	121
A0AAJ4XMM3_Melanopsichium	A0AAJ4XMM3	63383	Melanopsichium pennsylvanicum	euk		MEPE_02536	750	872	1236	123
A0ACC0VET1_Trichothecium	A0ACC0VET1	47278	Trichothecium roseum	euk		N3K66_001333	1213	1330	1703	118
